id,name,artist,cardClass,cost,attack,health,set,type,rarity
WC_033,Jugement de justice,Ursula Dorada,PALADIN,1,,,THE_BARRENS,SPELL,COMMON
WC_034,Groupe de cinq,Yaohua Xu,PALADIN,7,,,THE_BARRENS,SPELL,RARE
WC_035,Archidruide Naralex,Arthur Bozonnet,NEUTRAL,3,3,3,THE_BARRENS,MINION,LEGENDARY
WC_036,Croc-d’effroi déviant,Mauricio Herrera,DRUID,8,4,9,THE_BARRENS,MINION,RARE
WC_037,Arc frappe-venin,Jason Kang,HUNTER,4,1,,THE_BARRENS,WEAPON,RARE
WC_040,Tourmenteur cœur-corrompu,Ian Ameling,DEMONHUNTER,8,8,8,THE_BARRENS,MINION,RARE
WC_041,Explosion destructrice,Arthur Bozonnet,MAGE,3,,,THE_BARRENS,SPELL,RARE
WC_042,Vapeur gémissante,Samche Chen,SHAMAN,1,1,3,THE_BARRENS,MINION,COMMON
WC_701,Crotale corrompu,Melvin Chan,DEMONHUNTER,3,3,2,THE_BARRENS,MINION,COMMON
WC_803,Clerc d’An’she,Maria Trepalina,PRIEST,1,1,2,THE_BARRENS,MINION,COMMON
WC_805,Écumeuse de donjons tisse-givre,Konstantin Turovec,MAGE,3,2,3,THE_BARRENS,MINION,RARE
WC_806,Lanceur de floe,Matt Dixon,MAGE,6,5,5,THE_BARRENS,MINION,COMMON
WON_003,Chevalier des étendues sauvages,Ralph Horsley,DRUID,7,6,6,WONDERS,MINION,RARE
WON_009,Grizzly perturbé,Andrew Hou,DRUID,2,2,3,WONDERS,MINION,RARE
WON_010,Tisse-ambre klaxxi,Cole Eastburn,DRUID,4,4,5,WONDERS,MINION,RARE
WON_011,Malorne,Oliver Chipping,DRUID,7,9,7,WONDERS,MINION,LEGENDARY
WON_012,Aviana,Velvet Engine,DRUID,9,5,5,WONDERS,MINION,LEGENDARY
WON_013,Rat sensei,John Loren,DRUID,2,2,2,WONDERS,MINION,COMMON
WON_014,Revigoration,BOSi Studio,DRUID,2,,,WONDERS,SPELL,RARE
WON_015,Fort cénarien,Evgeniy Dlinnov,DRUID,1,,2,WONDERS,LOCATION,EPIC
WON_018,Tir de précision,Lorenzo Minaca,HUNTER,2,,,WONDERS,SPELL,COMMON
WON_021,Boule d’araignées,Skan Srisuwan,HUNTER,3,,,WONDERS,SPELL,RARE
WON_022,Chapeau d’explorateur,Joe Wilson,HUNTER,1,,,WONDERS,SPELL,RARE
WON_023,Prêt à tirer,Matt Dixon,HUNTER,0,,,WONDERS,SPELL,EPIC
WON_024,Gueule-d’acide,Andrew Hou,HUNTER,3,4,2,WONDERS,MINION,LEGENDARY
WON_025,Écaille-d’effroi,Zoltan Boros,HUNTER,3,4,2,WONDERS,MINION,LEGENDARY
WON_026,Usurpatrice de Fort-de-Durn,Zoltan Boros,HUNTER,3,3,3,WONDERS,MINION,COMMON
WON_027,Raptor égaré,Todd Harris,HUNTER,2,1,1,WONDERS,MINION,RARE
WON_028,Épreuve des jormungars,Ludo Lullabi & Konstantin Turovec,HUNTER,6,,,WONDERS,SPELL,RARE
WON_029,Aspirant de Dalaran,Dan Scott,MAGE,4,3,5,WONDERS,MINION,COMMON
WON_031,Wyrm de mana,Blizzard Cinematics,MAGE,1,1,3,WONDERS,MINION,COMMON
WON_033,Cracheur de suie,Phil Saunders,MAGE,3,3,4,WONDERS,MINION,RARE
WON_035,Explomage gobelin,Glenn Rane,MAGE,4,5,4,WONDERS,MINION,RARE
WON_036,Serviteur de Yogg-Saron,Slawomir Maniak,MAGE,5,5,4,WONDERS,MINION,RARE
WON_037,Grimoire de cabaliste,Milivoj Ceran,MAGE,4,,,WONDERS,SPELL,EPIC
WON_038,Léviathan des flammes,Aleksi Briclot,MAGE,7,7,7,WONDERS,MINION,LEGENDARY
WON_039,Usurpatrice du Noir marécage,Arthur Gimaldinov,MAGE,2,2,2,WONDERS,MINION,RARE
WON_040,Disco de la fin des temps,Vlad Botos,MAGE,6,,,WONDERS,SPELL,EPIC
WON_041,"Chromie, saut temporel",Mooncolony,MAGE,6,4,4,WONDERS,MINION,LEGENDARY
WON_045,Cavalier en ivoire,Zoltan Boros,PALADIN,4,4,4,WONDERS,MINION,RARE
WON_046,Massacreur des Dessoudeurs,Mike Azevedo,PALADIN,4,4,4,WONDERS,MINION,RARE
WON_048,Imposition des mains,Raymond Swanland,PALADIN,6,,,WONDERS,SPELL,EPIC
WON_049,Entrée dans le Colisée,Mauricio Herrera,PALADIN,3,,,WONDERS,SPELL,EPIC
WON_051,Bénédiction intemporelle,Mooncolony,PALADIN,4,,,WONDERS,SPELL,RARE
WON_052,Chevalier dragon de bronze,Ivo Campelo da Silva,PALADIN,4,3,5,WONDERS,MINION,EPIC
WON_053,"Runi, exploratrice du temps",James Ryman,PALADIN,3,3,4,WONDERS,MINION,LEGENDARY
WON_056,Conservateur du musée,Steve Prescott,PRIEST,2,1,2,WONDERS,MINION,COMMON
WON_057,Fou en onyx,Arthur Gimaldinov,PRIEST,4,3,4,WONDERS,MINION,RARE
WON_058,Rejeton des Ombres,Dave Allsop,PRIEST,5,5,5,WONDERS,MINION,RARE
WON_061,Ombrefiel,Warren Mahy,PRIEST,2,2,3,WONDERS,MINION,EPIC
WON_062,Bombardière d’ombre,Matt Dixon,PRIEST,1,3,1,WONDERS,MINION,EPIC
WON_063,Confesseur d’argent Paletress,Chris Rahn,PRIEST,7,5,4,WONDERS,MINION,LEGENDARY
WON_064,Mot de l’ombre : Interdit,Kevin Sidharta,PRIEST,2,,,WONDERS,SPELL,RARE
WON_065,Médecin de bord,Sergey Tsvelykh,PRIEST,1,1,2,WONDERS,MINION,EPIC
WON_066,"Murozond, voleur du temps",Nicola Saviori,PRIEST,7,6,6,WONDERS,MINION,LEGENDARY
WON_067,Grouillant de jade,Slawomir Maniak,ROGUE,1,1,1,WONDERS,MINION,COMMON
WON_070,Shuriken de jade,Izzy Hoover,ROGUE,2,,,WONDERS,SPELL,COMMON
WON_071,Larcin,Matt Dixon,ROGUE,3,,,WONDERS,SPELL,RARE
WON_073,Furtif sombrefer,Eric Braddock,ROGUE,4,4,3,WONDERS,MINION,RARE
WON_075,Lame de C’Thun,Steve Prescott,ROGUE,7,4,4,WONDERS,MINION,EPIC
WON_076,Anub’arak,Eric Braddock,ROGUE,8,8,4,WONDERS,MINION,LEGENDARY
WON_077,Usurpatrice du mont Hyjal,BOSi Studio,ROGUE,4,4,4,WONDERS,MINION,COMMON
WON_078,Télégramme de jade,Kleston Marques,ROGUE,4,,,WONDERS,SPELL,RARE
WON_079,Seigneur scarabée,Slawomir Maniak,ROGUE,4,3,3,WONDERS,MINION,LEGENDARY
WON_081,Rohart totémique,Eva Widermann,SHAMAN,2,3,2,WONDERS,MINION,COMMON
WON_082,Éclair de jade,Phil Saunders,SHAMAN,3,,,WONDERS,SPELL,COMMON
WON_083,Méchante sorcière,Rafael Zanchetin,SHAMAN,3,3,4,WONDERS,MINION,COMMON
WON_084,Chef de jade,A. J. Nazzaro,SHAMAN,6,5,5,WONDERS,MINION,COMMON
WON_085,Vaillant des Pitons-du-Tonnerre,Sean McNally,SHAMAN,5,3,6,WONDERS,MINION,RARE
WON_086,Quatre murlocs et un enterrement,Mike Sass,SHAMAN,3,,,WONDERS,SPELL,COMMON
WON_090,Petit Caillou rouge,Adam Byrne,SHAMAN,2,2,1,WONDERS,MINION,RARE
WON_091,Tout un tas de Totems,Anton Zemskov,SHAMAN,4,,,WONDERS,SPELL,EPIC
WON_092h,"Al’Akir, les vents du temps",Kevin Sidharta,SHAMAN,7,,30,WONDERS,HERO,LEGENDARY
WON_093,Fusion démoniaque,Kevin Chen,WARLOCK,2,,,WONDERS,SPELL,COMMON
WON_095,Bombe de matière noire,Jeff Haynie,WARLOCK,2,,,WONDERS,SPELL,COMMON
WON_096,Sinistre colporteur,George Davis,WARLOCK,2,2,3,WONDERS,MINION,COMMON
WON_097,Folie galopante,Mauricio Herrera,WARLOCK,3,,,WONDERS,SPELL,RARE
WON_098,Golem d’argenterie,Daren Bader,WARLOCK,3,3,4,WONDERS,MINION,RARE
WON_099,Minuscule chevalier maléfique,Raymond Swanland,WARLOCK,2,3,2,WONDERS,MINION,RARE
WON_100,Sombre marché,Paul Mafayon,WARLOCK,4,,,WONDERS,SPELL,EPIC
WON_103,Chambre de Viscidus,Jakub Kasper,WARLOCK,3,,2,WONDERS,LOCATION,RARE
WON_104,Sorcière de l’archivoleur,Mooncolony,WARLOCK,4,2,4,WONDERS,MINION,EPIC
WON_105,Cho’gall,James Ryman,WARLOCK,8,8,8,WONDERS,MINION,LEGENDARY
WON_108,Gadgétiseur des Dessoudeurs,Wayne Reynolds,WARRIOR,3,4,3,WONDERS,MINION,COMMON
WON_110,Marchandises volées,Mark Gibbons,WARRIOR,2,,,WONDERS,SPELL,RARE
WON_111,Ancienne porte-bouclier,Alex Konstad,WARRIOR,6,6,6,WONDERS,MINION,RARE
WON_114,Mastodonte de fer,Raymond Swanland,WARRIOR,6,6,5,WONDERS,MINION,LEGENDARY
WON_115,Explosion à rebours,Matt Dixon,WARRIOR,4,,,WONDERS,SPELL,COMMON
WON_116,Tour en ivoire,Anton Zemskov,WARRIOR,4,4,3,WONDERS,MINION,RARE
WON_117,Hobart Martelutte,A. J. Nazzaro,WARRIOR,4,2,2,WONDERS,MINION,LEGENDARY
WON_118,Esprit de jade,Peter Stapleton,NEUTRAL,4,3,3,WONDERS,MINION,COMMON
WON_124,Géomancienne du Crépuscule,Eric Braddock,NEUTRAL,2,1,4,WONDERS,MINION,COMMON
WON_125,Élue de C’Thun,Jesper Ejsing,NEUTRAL,4,4,2,WONDERS,MINION,COMMON
WON_127,Disciple de C’Thun,Dan Scott,NEUTRAL,3,2,2,WONDERS,MINION,RARE
WON_128,Crache-vase,Nate Bowden,NEUTRAL,5,3,6,WONDERS,MINION,RARE
WON_130,Messagère de la Kabale,Arthur Bozonnet,NEUTRAL,2,2,2,WONDERS,MINION,RARE
WON_131,Adorateur fanatisé,Gonzalo Ordonez,NEUTRAL,4,3,6,WONDERS,MINION,EPIC
WON_133,Empereur Thaurissan,Wayne Reynolds,NEUTRAL,5,4,4,WONDERS,MINION,LEGENDARY
WON_134,Empereur jumeau Vek’lor,Mike Sass,NEUTRAL,7,6,7,WONDERS,MINION,LEGENDARY
WON_135,C’Thun,James Ryman,NEUTRAL,8,6,6,WONDERS,MINION,LEGENDARY
WON_136,Aya Patte Noire,Glenn Rane,NEUTRAL,6,6,3,WONDERS,MINION,LEGENDARY
WON_137,Don Han’Cho,Tyson Murphy,NEUTRAL,5,5,5,WONDERS,MINION,LEGENDARY
WON_138,Cogneur aux requins,A.J. Nazzaro,NEUTRAL,2,2,2,WONDERS,MINION,COMMON
WON_139,Accélérateur temporel,Jaemin Kim,NEUTRAL,3,2,2,WONDERS,MINION,COMMON
WON_140,Émissaire du futur,Juan Calle,NEUTRAL,4,4,4,WONDERS,MINION,COMMON
WON_141,Tasse de la Ménagerie,Ludo Lullabi & C. Luechaiwattasopon,NEUTRAL,3,2,2,WONDERS,MINION,COMMON
WON_142,Théière de la Ménagerie,Ludo Lullabi & Nutchapol,NEUTRAL,5,3,3,WONDERS,MINION,COMMON
WON_143,Amalgame infini,Jakub Kasper,NEUTRAL,4,2,4,WONDERS,MINION,EPIC
WON_144,Pédoncule de C’Thun,Slawomir Maniak,NEUTRAL,4,1,1,WONDERS,MINION,EPIC
WON_146,Soridormi,Zoltan Boros,NEUTRAL,5,8,8,WONDERS,MINION,LEGENDARY
WON_162,Roi des bêtes,Seamus Gallagher,HUNTER,3,1,5,WONDERS,MINION,RARE
WON_300,Sensei virmen,Dany Orizio,DRUID,4,4,4,WONDERS,MINION,RARE
WON_302,Gardien du bourbier,Zoltan Boros,DRUID,4,3,4,WONDERS,MINION,RARE
WON_303,Béhémoth de jade,Zoltan Boros,DRUID,5,3,6,WONDERS,MINION,COMMON
WON_304,Sombre arakkoa,Nutchapol Thitinunthakorn,DRUID,6,5,7,WONDERS,MINION,COMMON
WON_305,Gardienne de la Ménagerie,Alex Horley Orlandelli,DRUID,5,5,4,WONDERS,MINION,COMMON
WON_306,Tir du cobra,Howard Lyon,HUNTER,4,,,WONDERS,SPELL,COMMON
WON_307,Porte-flingue secoué,Andrew Hou,HUNTER,3,4,3,WONDERS,MINION,COMMON
WON_308,Livre-cristaux de la Kabale,L. Lullabi & K. Turovec,MAGE,6,6,5,WONDERS,MINION,RARE
WON_309,Portail de Lune-d’Argent,Jimmy Lo,PALADIN,3,,,WONDERS,SPELL,COMMON
WON_310,Régisseuse de Sombre-Comté,Phroilan Gardner,PALADIN,3,4,3,WONDERS,MINION,RARE
WON_311,Gardienne d’Uldaman,James Ryman,PALADIN,3,3,4,WONDERS,MINION,COMMON
WON_312,Barbefeu Tresse-Flammes,Matt Dixon,PALADIN,3,3,3,WONDERS,MINION,LEGENDARY
WON_313,Acolyte capuchonnée,Adam Byrne,PRIEST,4,3,6,WONDERS,MINION,COMMON
WON_314,Réducteur fou,Jim Nelson,PRIEST,2,3,2,WONDERS,MINION,COMMON
WON_315,Alchimiste de Sombre-Comté,Chris Seaman,PRIEST,5,5,5,WONDERS,MINION,COMMON
WON_316,Chevaucheur pandashan,Ryan Metcalf,ROGUE,5,3,7,WONDERS,MINION,COMMON
WON_317,Colporteur de Fossoyeuse,Jon Neimeister,ROGUE,2,2,3,WONDERS,MINION,RARE
WON_318,Lame empoisonnée,Nutthapon Petchthai,ROGUE,2,1,,WONDERS,WEAPON,EPIC
WON_320,Vague de soins,Luca Zontini,SHAMAN,3,,,WONDERS,SPELL,RARE
WON_321,Marteau chargé,Peet Cooper,SHAMAN,3,2,,WONDERS,WEAPON,EPIC
WON_322,Passeuse d’âmes,Dave Allsop,WARLOCK,4,3,5,WONDERS,MINION,COMMON
WON_323,Plaie funeste,Raymond Swanland,WARLOCK,5,,,WONDERS,SPELL,EPIC
WON_324,Krul le Déchaîné,James Ryman,WARLOCK,9,9,9,WONDERS,MINION,LEGENDARY
WON_325,Lame rebondissante,Andrew Hou,WARRIOR,2,,,WONDERS,SPELL,EPIC
WON_326,Coup de poing en laiton,Anton Kagounkina,WARRIOR,3,2,,WONDERS,WEAPON,EPIC
WON_328,Champion de Mukla,Andrew Hou,NEUTRAL,5,5,3,WONDERS,MINION,COMMON
WON_329,Corrupteur de l’Aile noire,Greg Staples,NEUTRAL,5,5,4,WONDERS,MINION,COMMON
WON_330,Apothicaire du culte,Paul Mafayon,NEUTRAL,4,4,4,WONDERS,MINION,COMMON
WON_331,Informateur des bas-fonds,Anton Zemskov,NEUTRAL,2,2,2,WONDERS,MINION,RARE
WON_332,Agents du Lotus,Grace Liu,NEUTRAL,3,3,3,WONDERS,MINION,RARE
WON_333,Lumière dans les ténèbres,Zoltan Boros,PALADIN,2,,,WONDERS,SPELL,COMMON
WON_334,Adversaire mystérieux,Zoltan Boros,PALADIN,5,5,5,WONDERS,MINION,EPIC
WON_335,Réincarnation,Dan Scott,SHAMAN,1,,,WONDERS,SPELL,COMMON
WON_336,Hallazèle l’Élevé,Wayne Reynolds,SHAMAN,5,4,6,WONDERS,MINION,LEGENDARY
WON_337,Portail de Forgefer,Nate Bowden,WARRIOR,4,,,WONDERS,SPELL,COMMON
WON_338,Lanceur de hache,Efrem Palacios,WARRIOR,4,2,6,WONDERS,MINION,COMMON
WON_339,Armurière clandestine,Rafael Zanchetin,WARRIOR,5,3,7,WONDERS,MINION,RARE
WON_340,Pilleur de tombes,Dave Allsop,ROGUE,4,6,4,WONDERS,MINION,COMMON
WON_341,Lance de flammes,Nutthapon Petchthai,MAGE,5,,,WONDERS,SPELL,COMMON
WON_342,Convertir,Dan Dos Santos,PRIEST,3,,,WONDERS,SPELL,RARE
WON_344,Jette-sorts,Andrew Hou,MAGE,3,3,4,WONDERS,MINION,COMMON
WON_345,Valstann Forteramure,Konstantin Porubov,NEUTRAL,6,3,6,WONDERS,MINION,LEGENDARY
WON_347,Caisse de contrebandier,Grace Liu,HUNTER,0,,,WONDERS,SPELL,COMMON
WON_350,Je connais un gars,Kan Liu,WARRIOR,1,,,WONDERS,SPELL,COMMON
WON_351,Boucanier de petite envergure,Paul Mafayon,NEUTRAL,1,1,2,WONDERS,MINION,RARE
WON_357,Acolyte de la souffrance,Dave Kendall,NEUTRAL,3,1,4,WONDERS,MINION,COMMON
WON_365,Entourloupeur des bas-fonds,Daria Tuzova,NEUTRAL,3,0,7,WONDERS,MINION,COMMON
WON_366,Motard worgen,Alex Alexandrov,NEUTRAL,4,6,5,WONDERS,MINION,COMMON
WW_001,Mineur kobold,John Loren,NEUTRAL,2,1,1,WILD_WEST,MINION,COMMON
WW_002,Géoforeuse,Grafit,NEUTRAL,5,6,5,WILD_WEST,MINION,RARE
WW_003,Panneau de primes,Vladimir Kafanov,NEUTRAL,3,0,5,WILD_WEST,MINION,RARE
WW_006,Lancer de fléchettes,Caroline Gariba,ROGUE,2,,,WILD_WEST,SPELL,EPIC
WW_009,Cryo-excavation,Caroline Gariba,MAGE,2,,,WILD_WEST,SPELL,COMMON
WW_010,Guérisseuse Holli’dae,Juan Calle,SHAMAN,5,4,5,WILD_WEST,MINION,LEGENDARY
WW_024,Plaine vivante,Todd Harris,SHAMAN,5,5,4,WILD_WEST,MINION,COMMON
WW_025,Géant d’azérite,Guillaume Beauchêne,NEUTRAL,8,8,8,WILD_WEST,MINION,EPIC
WW_026,Ska’rr le Cataclysme,Slawomir Maniak,SHAMAN,7,7,7,WILD_WEST,MINION,LEGENDARY
WW_027,Acolyte fidèle,Max Grecke,SHAMAN,2,,,WILD_WEST,SPELL,EPIC
WW_041,Assistante de déchetterie,Arthur Bozonnet,WARLOCK,2,3,2,WILD_WEST,MINION,COMMON
WW_042,Éradicateur de déchets,Sergey Tsvelykh,WARLOCK,4,7,7,WILD_WEST,MINION,COMMON
WW_043,Limon ambulant,Patrik Bjorkstrom,WARLOCK,3,2,5,WILD_WEST,MINION,RARE
WW_044,Mécano de tram,Arthur Bozonnet,NEUTRAL,1,2,1,WILD_WEST,MINION,COMMON
WW_051,Duel au sommet !,Max Grecke,PALADIN,2,,,WILD_WEST,SPELL,EPIC
WW_052,Nuée de frelucioles,Edgar Hidalgo,PRIEST,5,,,WILD_WEST,SPELL,RARE
WW_053,Braquage de wagonnets,Mooncolony,PRIEST,4,,,WILD_WEST,SPELL,COMMON
WW_0700,"Reno, ranger solitaire",Mooncolony,NEUTRAL,8,,30,WILD_WEST,HERO,LEGENDARY
WW_080,Élixir amphibie,Arthur Bozonnet,SHAMAN,2,,,WILD_WEST,SPELL,RARE
WW_090,Virevoltant géant !!,Mooncolony,SHAMAN,7,,,WILD_WEST,SPELL,RARE
WW_091,Pop’gar le putride,Brian Despain,WARLOCK,4,2,6,WILD_WEST,MINION,LEGENDARY
WW_092,Fracturation,L. Lullabi & K. Turovec,WARLOCK,1,,,WILD_WEST,SPELL,RARE
WW_300,Araignée fouisseuse,L. Lullabi & K. Turovec,NEUTRAL,2,1,2,WILD_WEST,MINION,COMMON
WW_322,Mineur squelette,Zoltan Boros,DEATHKNIGHT,4,3,3,WILD_WEST,MINION,RARE
WW_324,Tas d’os,James Ryman,DEATHKNIGHT,2,2,1,WILD_WEST,MINION,RARE
WW_325,Déshydratation,Tanamaes Leejierasaes,SHAMAN,3,,,WILD_WEST,SPELL,COMMON
WW_326,Wagonnetiste,Max Grecke,SHAMAN,3,4,5,WILD_WEST,MINION,RARE
WW_327,Coupe-cactus,Daniil Kudriavtsev,SHAMAN,2,2,2,WILD_WEST,MINION,COMMON
WW_329,Mastodonte explosif,Luca Zontini,WARRIOR,4,3,4,WILD_WEST,MINION,COMMON
WW_331,Marchand de miracles,Ivan Fomin,NEUTRAL,1,2,2,WILD_WEST,MINION,COMMON
WW_332,Vendeuse à la sauvette,A.J. Nazzaro,NEUTRAL,4,4,5,WILD_WEST,MINION,RARE
WW_333,Murlocow-boy,Caroline Gariba,NEUTRAL,2,2,3,WILD_WEST,MINION,EPIC
WW_334,Blindage renforcé,Vlad Botos,WARRIOR,3,,,WILD_WEST,SPELL,COMMON
WW_335,Cow-boy sacré,Vlad Botos,PALADIN,3,4,3,WILD_WEST,MINION,COMMON
WW_336,Rayon prismatique,Ramzy Kamen,PALADIN,7,,,WILD_WEST,SPELL,COMMON
WW_337,Esprit des terres Ingrates,Vika Yarova,PALADIN,3,3,4,WILD_WEST,MINION,LEGENDARY
WW_341,Aura d’adjointe,Vlad Botos,PALADIN,3,,,WILD_WEST,SPELL,RARE
WW_342,Bras de la justice,Forrest Imel,PALADIN,5,1,5,WILD_WEST,MINION,COMMON
WW_344,"En avant, Aile-argent !",A. Gimaldinov & J. Nelson,PALADIN,2,2,1,WILD_WEST,MINION,RARE
WW_345,Bandits des terres Ingrates,Mooncolony,PALADIN,6,,,WILD_WEST,SPELL,LEGENDARY
WW_346,Tortue explosive,Max Grecke,WARRIOR,6,2,7,WILD_WEST,MINION,RARE
WW_347,Pioche de combat,Studio Hive,WARRIOR,3,4,,WILD_WEST,WEAPON,COMMON
WW_348,Tir accidentel,Matt Dixon,WARRIOR,2,,,WILD_WEST,SPELL,EPIC
WW_349,Boutefeu des terres Ingrates,L. Lullabi & K. Turovec,WARRIOR,7,4,4,WILD_WEST,MINION,EPIC
WW_351,Voleuse de bétail,Nicola Saviori,NEUTRAL,5,3,4,WILD_WEST,MINION,EPIC
WW_352,Fruit du labeur,Vladimir Kafanov,DEATHKNIGHT,3,,,WILD_WEST,SPELL,COMMON
WW_354,Poignée de cadavres,Mooncolony,DEATHKNIGHT,1,,,WILD_WEST,SPELL,COMMON
WW_356,Buffle terrifiant,Mauricio Herrera,DEATHKNIGHT,7,7,7,WILD_WEST,MINION,EPIC
WW_357,Mamâche et Papatte,Jakub Kasper,DEATHKNIGHT,4,1,8,WILD_WEST,MINION,LEGENDARY
WW_358,Récolteur manuel,Arthur Bozonnet,DEATHKNIGHT,3,4,3,WILD_WEST,MINION,COMMON
WW_359,Shérif Pleinbaril,Anzka Nguyen,NEUTRAL,4,4,4,WILD_WEST,MINION,LEGENDARY
WW_360,Esclave de l’azérite,Jakub Kasper,NEUTRAL,4,2,3,WILD_WEST,MINION,RARE
WW_363,Grande gagnante,Matt Dixon,ROGUE,3,3,4,WILD_WEST,MINION,RARE
WW_364,Velarok Lamevent,Ramzy Kamen,ROGUE,3,3,3,WILD_WEST,MINION,LEGENDARY
WW_365,Juge et bourreau,L. Lullabi & K. Turovec,PALADIN,2,,,WILD_WEST,SPELL,RARE
WW_366,Horizon vivant,Kevin Sidharta,PALADIN,10,4,6,WILD_WEST,MINION,EPIC
WW_367,Dynamiteur malchanceux,Matt Dixon,WARRIOR,2,2,2,WILD_WEST,MINION,RARE
WW_368,Rotation des cultures,Konstantin Porubov,DEATHKNIGHT,3,,,WILD_WEST,SPELL,RARE
WW_372,Bomboss Tho’grun,James Ryman,WARRIOR,8,7,7,WILD_WEST,MINION,LEGENDARY
WW_373,"Reska, responsable de la fosse",James Ryman,DEATHKNIGHT,20,6,3,WILD_WEST,MINION,LEGENDARY
WW_374,Ferme de cadavres,James Ryman,DEATHKNIGHT,3,,,WILD_WEST,SPELL,EPIC
WW_375,Grondelave le léthargique,Alex Horley Orlandelli,WARRIOR,4,16,16,WILD_WEST,MINION,LEGENDARY
WW_376,Enragé épineux,Adam Byrne,NEUTRAL,2,5,1,WILD_WEST,MINION,COMMON
WW_377,Vague de chaleur,Grafit,MAGE,2,,,WILD_WEST,SPELL,RARE
WW_378,Fumée épaisse,Konstantin Porubov,WARLOCK,1,,,WILD_WEST,SPELL,EPIC
WW_379,Flint Tir-à-bras,Nicola Saviori,NEUTRAL,2,2,3,WILD_WEST,MINION,LEGENDARY
WW_380,Charge explosive,Mooncolony,WARRIOR,2,,,WILD_WEST,SPELL,RARE
WW_381,Porteur blessé,Patrik Bjorkstrom,PRIEST,3,3,7,WILD_WEST,MINION,COMMON
WW_382,Montagne ambulante,L. Lullabi & K. Turovec,SHAMAN,9,4,16,WILD_WEST,MINION,EPIC
WW_383,Adjoint Sechécaille,James Ryman,NEUTRAL,2,2,2,WILD_WEST,MINION,COMMON
WW_384,Banquier bienveillant,Ivan Fomin,PRIEST,3,2,4,WILD_WEST,MINION,EPIC
WW_387,Nomade assoiffée,Eva Widermann,PRIEST,6,4,6,WILD_WEST,MINION,RARE
WW_391,Prospecteur d’or,Jim Nelson,NEUTRAL,2,1,2,WILD_WEST,MINION,COMMON
WW_392,"Élise, sauveuse des terres Ingrates",Arthur Gimaldinov,PRIEST,8,5,5,WILD_WEST,MINION,LEGENDARY
WW_393,Sombrefeuille invasive,Vladimir Kafanov,PRIEST,4,,,WILD_WEST,SPELL,RARE
WW_394,"Pépite, la force tranquille",Anzka Nguyen,PRIEST,4,3,5,WILD_WEST,MINION,LEGENDARY
WW_395,Eau de source sacrée,Vika Yarova,PRIEST,2,,,WILD_WEST,SPELL,COMMON
WW_397,Fichu élémentaire,Slawomir Maniak,NEUTRAL,4,3,3,WILD_WEST,MINION,COMMON
WW_398,Gardienne à lampe à gaz,Jason Kang,NEUTRAL,3,3,4,WILD_WEST,MINION,COMMON
WW_399,Duelliste sous un soleil de plomb,James Ryman,NEUTRAL,3,4,3,WILD_WEST,MINION,COMMON
WW_400,Yeux de serpent,Mooncolony,DEMONHUNTER,3,2,4,WILD_WEST,MINION,LEGENDARY
WW_401,"Kurtrus, pistolero",Alex Horley Orlandelli,DEMONHUNTER,5,4,6,WILD_WEST,MINION,LEGENDARY
WW_402,Tireuse de précision aveugle,Zoltan Boros,DEMONHUNTER,3,1,3,WILD_WEST,MINION,EPIC
WW_403,Poussière aveuglante,L. Lullabi & K. Turovec,DEMONHUNTER,2,,,WILD_WEST,SPELL,COMMON
WW_404,Brigands de l’oasis,Mooncolony,DEMONHUNTER,1,,,WILD_WEST,SPELL,COMMON
WW_405,Rafale démoniaque,James Ryman,DEMONHUNTER,4,,,WILD_WEST,SPELL,RARE
WW_406,Loup de minuit,Eva Widermann,DEMONHUNTER,6,6,6,WILD_WEST,MINION,COMMON
WW_407,Desperado assoiffé,Timur Shevtsov,DEMONHUNTER,2,3,2,WILD_WEST,MINION,RARE
WW_408,Bar-o-bot,Kevin Sidharta,DEMONHUNTER,2,3,1,WILD_WEST,MINION,EPIC
WW_409,Rechargement,Zoltan Boros,DEMONHUNTER,3,,,WILD_WEST,SPELL,RARE
WW_410,Triple sept,Matt Dixon,ROGUE,7,,,WILD_WEST,SPELL,COMMON
WW_411,Récupération de la mise,James Ryman,ROGUE,1,,,WILD_WEST,SPELL,COMMON
WW_412,Pelle de Roc-Sanglant,Konstantin Turovec,ROGUE,1,1,,WILD_WEST,WEAPON,COMMON
WW_413,Lance-antiquités,Vika Yarova,ROGUE,3,4,3,WILD_WEST,MINION,RARE
WW_415,Puits à souhaits,Jason Kang,ROGUE,5,0,7,WILD_WEST,MINION,EPIC
WW_416,Jeu des carapaces,Ivan Fomin,ROGUE,3,,,WILD_WEST,SPELL,RARE
WW_417,Vrilly le Kid,Matt Dixon,ROGUE,4,4,3,WILD_WEST,MINION,LEGENDARY
WW_418,Hors-la-loi du gang ogre,Matt Dixon,NEUTRAL,3,4,4,WILD_WEST,MINION,COMMON
WW_419,Cavalier du gang ogre,John Loren,NEUTRAL,4,3,6,WILD_WEST,MINION,RARE
WW_420,As du gang ogre,A.J. Nazzaro,NEUTRAL,5,5,4,WILD_WEST,MINION,EPIC
WW_421,Pud le caïd,Alex Horley Orlandelli,NEUTRAL,6,6,7,WILD_WEST,MINION,LEGENDARY
WW_422,Veine d’azérite,Mooncolony,MAGE,3,,,WILD_WEST,SPELL,EPIC
